id1	id2	type
AT2G18220	AT3G07110	PPI
AT2G18220	AT3G09670	PPI
AT2G18220	AT3G18600	PPI
AT2G18220	AT3G25520	PPI
AT2G18220	AT3G55620	PPI
AT2G18220	AT3G56640	PPI
AT2G18220	AT3G58660	PPI
AT2G18220	AT4G01560	PPI
AT2G18220	AT4G16830	PPI
AT2G18220	AT4G18900	PPI
AT2G18220	AT5G02530	PPI
AT2G18220	AT5G04600	PPI
AT2G18220	AT5G43940	PPI
AT2G18220	AT5G46840	PPI
AT2G18220	AT5G55920	PPI
AT2G18240	AT1G30000	PPI
AT2G18240	AT2G01470	PPI
AT2G18240	AT2G22290	PPI
AT2G18240	AT2G39630	PPI
AT2G18240	AT4G39830	PPI
AT2G18250	AT1G31820	PPI
AT2G18250	AT5G01230	PPI
AT2G18250	AT5G22830	PPI
AT2G18290	AT1G05570	PPI
AT2G18290	AT1G49240	PPI
AT2G18290	AT1G65470	PPI
AT2G18290	AT2G25880	PPI
AT2G18290	AT2G29400	PPI
AT2G18290	AT3G02820	PPI
AT2G18290	AT3G12110	PPI
AT2G18290	AT3G42660	PPI
AT2G18290	AT3G47690	PPI
AT2G18290	AT3G48750	PPI
AT2G18290	AT4G24480	PPI
AT2G18290	AT5G55130	PPI
AT2G18390	AT1G07070	PPI
AT2G18390	AT1G24180	PPI
AT2G18450	AT1G50940	PPI
AT2G18510	AT1G04510	PPI
AT2G18510	AT1G07170	PPI
AT2G18510	AT1G14640	PPI
AT2G18510	AT1G27400	PPI
AT2G18510	AT1G71270	PPI
AT2G18510	AT1G74260	PPI
AT2G18510	AT2G16600	PPI
AT2G18510	AT2G16940	PPI
AT2G18510	AT2G19540	PPI
AT2G18510	AT3G19840	PPI
AT2G18510	AT3G42830	PPI
AT2G18510	AT4G00850	PPI
AT2G18510	AT4G38740	PPI
AT2G18510	AT5G20570	PPI
AT2G18510	AT5G55130	PPI
AT2G18600	AT2G38560	PPI
AT2G18600	AT4G38630	PPI
AT2G18600	AT5G10790	PPI
AT2G18600	AT5G61900	PPI
AT2G18740	AT1G03330	PPI
AT2G18740	AT1G04510	PPI
AT2G18740	AT1G07400	PPI
AT2G18740	AT1G09760	PPI
AT2G18740	AT1G09770	PPI
AT2G18740	AT1G20580	PPI
AT2G18740	AT1G21190	PPI
AT2G18740	AT1G60170	PPI
AT2G18740	AT1G80070	PPI
AT2G18740	AT2G32160	PPI
AT2G18740	AT2G41500	PPI
AT2G18740	AT3G07590	PPI
AT2G18740	AT3G50670	PPI
AT2G18740	AT3G55200	PPI
AT2G18740	AT4G03430	PPI
AT2G18740	AT4G31790	PPI
AT2G18740	AT5G06160	PPI
AT2G18740	AT5G64270	PPI
AT2G18760	AT1G07270	PPI
AT2G18760	AT1G09640	PPI
AT2G18760	AT1G10450	PPI
AT2G18760	AT1G10930	PPI
AT2G18760	AT1G11890	PPI
AT2G18760	AT1G15870	PPI
AT2G18760	AT1G19480	PPI
AT2G18760	AT1G29550	PPI
AT2G18760	AT1G53240	PPI
AT2G18760	AT1G54270	PPI
AT2G18760	AT1G54440	PPI
AT2G18760	AT1G57720	PPI
AT2G18760	AT1G72680	PPI
AT2G18760	AT2G05710	PPI
AT2G18760	AT2G38560	PPI
AT2G18760	AT2G44100	PPI
AT2G18760	AT3G03330	PPI
AT2G18760	AT3G16980	PPI
AT2G18760	AT3G18524	PPI
AT2G18760	AT3G21060	PPI
AT2G18760	AT3G25980	PPI
AT2G18760	AT3G28030	PPI
AT2G18760	AT3G47520	PPI
AT2G18760	AT4G17190	PPI
AT2G18760	AT4G18040	PPI
AT2G18760	AT4G20330	PPI
AT2G18760	AT4G26970	PPI
AT2G18760	AT4G35800	PPI
AT2G18760	AT4G36050	PPI
AT2G18760	AT4G37990	PPI
AT2G18760	AT5G02050	PPI
AT2G18760	AT5G08565	PPI
AT2G18760	AT5G09550	PPI
AT2G18760	AT5G47770	PPI
AT2G18760	AT5G67100	PPI
AT2G18770	AT1G14290	PPI
AT2G18770	AT1G29310	PPI
AT2G18770	AT1G69640	PPI
AT2G18770	AT1G78720	PPI
AT2G18770	AT2G22425	PPI
AT2G18770	AT4G40042	PPI
AT2G18840	AT1G02130	PPI
AT2G18840	AT1G06400	PPI
AT2G18840	AT1G22740	PPI
AT2G18840	AT1G55750	PPI
AT2G18840	AT2G22290	PPI
AT2G18840	AT2G37550	PPI
AT2G18840	AT2G43650	PPI
AT2G18840	AT3G09900	PPI
AT2G18915	AT1G75950	PPI
AT2G18915	AT3G04820	PPI
AT2G18990	AT1G07950	PPI
AT2G18990	AT1G08780	PPI
AT2G18990	AT1G29990	PPI
AT2G18990	AT1G72370	PPI
AT2G18990	AT3G47690	PPI
AT2G18990	AT4G34460	PPI
AT2G18990	AT5G01720	PPI
AT2G18990	AT5G23290	PPI
AT2G19070	AT1G79730	PPI
AT2G19080	AT4G08320	PPI
AT2G19480	AT1G04130	PPI
AT2G19480	AT1G07140	PPI
AT2G19480	AT1G07660	PPI
AT2G19480	AT1G17130	PPI
AT2G19480	AT1G17590	PPI
AT2G19480	AT1G18500	PPI
AT2G19480	AT1G20090	PPI
AT2G19480	AT1G43700	PPI
AT2G19480	AT1G44170	PPI
AT2G19480	AT1G49540	PPI
AT2G19480	AT1G52160	PPI
AT2G19480	AT1G52380	PPI
AT2G19480	AT1G55520	PPI
AT2G19480	AT2G39770	PPI
AT2G19480	AT2G40730	PPI
AT2G19480	AT2G41630	PPI
AT2G19480	AT3G04840	PPI
AT2G19480	AT3G28730	PPI
AT2G19480	AT4G10670	PPI
AT2G19480	AT4G11920	PPI
AT2G19480	AT4G25120	PPI
AT2G19480	AT4G26070	PPI
AT2G19480	AT5G13680	PPI
AT2G19480	AT5G13780	PPI
AT2G19480	AT5G14520	PPI
AT2G19480	AT5G14800	PPI
AT2G19480	AT5G41880	PPI
AT2G19480	AT5G50320	PPI
AT2G19480	AT5G53480	PPI
AT2G19480	AT5G53770	PPI
AT2G19540	AT1G07770	PPI
AT2G19540	AT1G54440	PPI
AT2G19540	AT1G58380	PPI
AT2G19540	AT1G67120	PPI
AT2G19540	AT1G75200	PPI
AT2G19540	AT2G16460	PPI
AT2G19540	AT2G18510	PPI
AT2G19540	AT2G31610	PPI
AT2G19540	AT3G48750	PPI
AT2G19560	AT1G64750	PPI
AT2G19560	AT2G23930	PPI
AT2G19560	AT3G11500	PPI
AT2G19560	AT4G16830	PPI
AT2G19560	AT5G02530	PPI
AT2G19560	AT5G53480	PPI
AT2G19640	AT3G10540	PPI
AT2G19670	AT1G07510	PPI
AT2G19670	AT1G07660	PPI
AT2G19670	AT1G48920	PPI
AT2G19670	AT2G44680	PPI
AT2G19670	AT3G03920	PPI
AT2G19670	AT3G50670	PPI
AT2G19710	AT1G48970	PPI
AT2G19710	AT1G53880	PPI
AT2G19710	AT2G25355	PPI
AT2G19710	AT2G27600	PPI
AT2G19710	AT2G34970	PPI
AT2G19710	AT3G07300	PPI
AT2G19710	AT5G20920	PPI
AT2G19710	AT5G22770	PPI
AT2G19710	AT5G49650	PPI
AT2G19740	AT1G06380	PPI
AT2G19740	AT1G18830	PPI
AT2G19740	AT1G52980	PPI
AT2G19740	AT1G72440	PPI
AT2G19740	AT2G36930	PPI
AT2G19740	AT3G60240	PPI
AT2G19740	AT5G04600	PPI
AT2G19760	AT1G01960	PPI
AT2G19760	AT1G02010	PPI
AT2G19760	AT1G11680	PPI
AT2G19760	AT1G13980	PPI
AT2G19760	AT3G27000	PPI
AT2G19760	AT3G56640	PPI
AT2G19760	AT4G04910	PPI
AT2G19760	AT5G09350	PPI
AT2G19770	AT1G13180	PPI
AT2G19770	AT1G20970	PPI
AT2G19770	AT3G09900	PPI
AT2G19770	AT4G28820	PPI
AT2G19770	AT4G38470	PPI
AT2G19800	AT3G13860	PPI
AT2G19830	AT1G09460	PPI
AT2G19830	AT1G09480	PPI
AT2G19830	AT1G15780	PPI
AT2G19830	AT2G06530	PPI
AT2G19830	AT3G28710	PPI
AT2G19830	AT3G51460	PPI
AT2G19830	AT4G27040	PPI
AT2G19860	AT2G17190	PPI
AT2G19860	AT5G64550	PPI
AT2G19870	AT2G33210	PPI
AT2G19940	AT1G20580	PPI
AT2G20000	AT1G03280	PPI
AT2G20000	AT1G05055	PPI
AT2G20000	AT1G11680	PPI
AT2G20000	AT1G18340	PPI
AT2G20000	AT1G55750	PPI
AT2G20000	AT1G62430	PPI
AT2G20000	AT1G77720	PPI
AT2G20000	AT2G27960	PPI
AT2G20000	AT3G25980	PPI
AT2G20000	AT3G48750	PPI
AT2G20000	AT5G27740	PPI
AT2G20140	AT1G04810	PPI
AT2G20140	AT1G09100	PPI
AT2G20140	AT1G20200	PPI
AT2G20140	AT1G45000	PPI
AT2G20140	AT3G02820	PPI
AT2G20140	AT3G11270	PPI
AT2G20140	AT3G22630	PPI
AT2G20140	AT4G14800	PPI
AT2G20140	AT4G24820	PPI
AT2G20140	AT5G09810	PPI
AT2G20140	AT5G51140	PPI
AT2G20140	AT5G57950	PPI
AT2G20280	AT4G39520	PPI
AT2G20280	AT5G06260	PPI
AT2G20280	AT5G22110	PPI
AT2G20280	AT5G60790	PPI
AT2G20330	AT3G13930	PPI
AT2G20330	AT4G10040	PPI
AT2G20330	AT4G36630	PPI
AT2G20330	AT5G04430	PPI
AT2G20360	AT1G04820	PPI
AT2G20360	AT5G44740	PPI
AT2G20420	AT1G27880	PPI
AT2G20420	AT2G24490	PPI
AT2G20420	AT3G09810	PPI
AT2G20420	AT5G08300	PPI
AT2G20420	AT5G42190	PPI
AT2G20450	AT1G03530	PPI
AT2G20450	AT2G29400	PPI
AT2G20450	AT3G54230	PPI
AT2G20450	AT5G02530	PPI
AT2G20450	AT5G38110	PPI
AT2G20450	AT5G60940	PPI
AT2G20470	AT5G45550	PPI
AT2G20490	AT1G31970	PPI
AT2G20510	AT1G24320	PPI
AT2G20510	AT1G55900	PPI
AT2G20510	AT1G72370	PPI
AT2G20510	AT2G35795	PPI
AT2G20510	AT2G36620	PPI
AT2G20510	AT3G59280	PPI
AT2G20510	AT4G10790	PPI
AT2G20560	AT1G13290	PPI
AT2G20560	AT1G26665	PPI
AT2G20560	AT1G56170	PPI
AT2G20560	AT1G71270	PPI
AT2G20560	AT3G12580	PPI
AT2G20560	AT3G26618	PPI
AT2G20560	AT4G14350	PPI
AT2G20560	AT5G26980	PPI
AT2G20560	AT5G56750	PPI
AT2G20580	AT1G02520	PPI
AT2G20580	AT1G10730	PPI
AT2G20580	AT1G12040	PPI
AT2G20580	AT1G22170	PPI
AT2G20580	AT1G22450	PPI
AT2G20580	AT1G22780	PPI
AT2G20580	AT1G30580	PPI
AT2G20580	AT1G30820	PPI
AT2G20580	AT1G54210	PPI
AT2G20580	AT1G60780	PPI
AT2G20580	AT1G79750	PPI
AT2G20580	AT2G27020	PPI
AT2G20580	AT2G29690	PPI
AT2G20580	AT2G39770	PPI
AT2G20580	AT3G12050	PPI
AT2G20580	AT3G12580	PPI
AT2G20580	AT3G13235	PPI
AT2G20580	AT3G13970	PPI
AT2G20580	AT3G19020	PPI
AT2G20580	AT3G22630	PPI
AT2G20580	AT3G42830	PPI
AT2G20580	AT3G51260	PPI
AT2G20580	AT4G14800	PPI
AT2G20580	AT4G26840	PPI
AT2G20580	AT4G28088	PPI
AT2G20580	AT4G31300	PPI
AT2G20580	AT4G38600	PPI
AT2G20580	AT5G20570	PPI
AT2G20580	AT5G36880	PPI
AT2G20580	AT5G41190	PPI
AT2G20580	AT5G64830	PPI
AT2G20800	AT1G50370	PPI
AT2G20800	AT1G53880	PPI
AT2G20800	AT2G16950	PPI
AT2G20800	AT2G21170	PPI
AT2G20800	AT3G10370	PPI
AT2G21070	AT3G16090	PPI
AT2G21130	AT4G30330	PPI
AT2G21130	AT5G48970	PPI
AT2G21160	AT1G24310	PPI
AT2G21170	AT2G17190	PPI
AT2G21170	AT2G20800	PPI
AT2G21170	AT3G10370	PPI
AT2G21170	AT4G26840	PPI
AT2G21250	AT1G08110	PPI
AT2G21250	AT1G27770	PPI
AT2G21250	AT2G37760	PPI
AT2G21250	AT2G44150	PPI
AT2G21250	AT4G24710	PPI
AT2G21260	AT5G41520	PPI
AT2G21270	AT1G54170	PPI
AT2G21270	AT3G01390	PPI
AT2G21270	AT3G13300	PPI
AT2G21270	AT3G25980	PPI
AT2G21270	AT3G46010	PPI
AT2G21270	AT3G63000	PPI
AT2G21270	AT5G03340	PPI
AT2G21270	AT5G13030	PPI
AT2G21270	AT5G47240	PPI
AT2G21280	AT4G32180	PPI
AT2G21410	AT1G76030	PPI
AT2G21410	AT2G26660	PPI
AT2G21410	AT2G40730	PPI
AT2G21410	AT3G01390	PPI
AT2G21410	AT3G08560	PPI
AT2G21410	AT3G28715	PPI
AT2G21410	AT4G23710	PPI
AT2G21410	AT4G33150	PPI
AT2G21410	AT5G02530	PPI
AT2G21410	AT5G42740	PPI
AT2G21410	AT5G52640	PPI
AT2G21440	AT1G10730	PPI
AT2G21440	AT1G18540	PPI
AT2G21440	AT1G43170	PPI
AT2G21440	AT1G50920	PPI
AT2G21440	AT1G60780	PPI
AT2G21440	AT2G23080	PPI
AT2G21440	AT2G30910	PPI
AT2G21440	AT2G31300	PPI
AT2G21440	AT2G39460	PPI
AT2G21440	AT2G47610	PPI
AT2G21440	AT3G07110	PPI
AT2G21440	AT3G09630	PPI
AT2G21440	AT3G12860	PPI
AT2G21440	AT3G15460	PPI
AT2G21440	AT3G25520	PPI
AT2G21440	AT3G58660	PPI
AT2G21440	AT5G55920	PPI
AT2G21440	AT5G65900	PPI
AT2G21440	AT5G67380	PPI
AT2G21470	AT3G54280	PPI
AT2G21470	AT5G22020	PPI
AT2G21660	AT1G11650	PPI
AT2G21660	AT1G54080	PPI
AT2G21660	AT5G10270	PPI
AT2G21660	AT5G44200	PPI
AT2G21660	AT5G51120	PPI
AT2G21790	AT1G07400	PPI
AT2G21790	AT1G29630	PPI
AT2G21790	AT1G79730	PPI
AT2G21790	AT2G29400	PPI
AT2G21790	AT3G21700	PPI
AT2G21790	AT5G17220	PPI
AT2G21790	AT5G36880	PPI
AT2G21790	AT5G54840	PPI
AT2G22040	AT1G56190	PPI
AT2G22040	AT3G02530	PPI
AT2G22040	AT3G03960	PPI
AT2G22040	AT3G18190	PPI
AT2G22040	AT3G20050	PPI
AT2G22240	AT1G01910	PPI
AT2G22240	AT1G07770	PPI
AT2G22240	AT1G08820	PPI
AT2G22290	AT1G01910	PPI
AT2G22290	AT1G05520	PPI
AT2G22290	AT1G08190	PPI
AT2G22290	AT1G08820	PPI
AT2G22290	AT1G09020	PPI
AT2G22290	AT1G09640	PPI
AT2G22290	AT1G11960	PPI
AT2G22290	AT1G12340	PPI
AT2G22290	AT1G14400	PPI
AT2G22290	AT1G16225	PPI
AT2G22290	AT1G16360	PPI
AT2G22290	AT1G16560	PPI
AT2G22290	AT1G17880	PPI
AT2G22290	AT1G19910	PPI
AT2G22290	AT1G20010	PPI
AT2G22290	AT1G22740	PPI
AT2G22290	AT1G28490	PPI
AT2G22290	AT1G30890	PPI
AT2G22290	AT1G31780	PPI
AT2G22290	AT1G43900	PPI
AT2G22290	AT1G48760	PPI
AT2G22290	AT1G52360	PPI
AT2G22290	AT1G54370	PPI
AT2G22290	AT1G55130	PPI
AT2G22290	AT1G57600	PPI
AT2G22290	AT1G60970	PPI
AT2G22290	AT1G61040	PPI
AT2G22290	AT1G64330	PPI
AT2G22290	AT1G69700	PPI
AT2G22290	AT2G05590	PPI
AT2G22290	AT2G05710	PPI
AT2G22290	AT2G11000	PPI
AT2G22290	AT2G15240	PPI
AT2G22290	AT2G17530	PPI
AT2G22290	AT2G18000	PPI
AT2G22290	AT2G18240	PPI
AT2G22290	AT2G18840	PPI
AT2G22290	AT2G35210	PPI
AT2G22290	AT2G38130	PPI
AT2G22290	AT2G40730	PPI
AT2G22290	AT2G46880	PPI
AT2G22290	AT3G01390	PPI
AT2G22290	AT3G02580	PPI
AT2G22290	AT3G05710	PPI
AT2G22290	AT3G06000	PPI
AT2G22290	AT3G11450	PPI
AT2G22290	AT3G24350	PPI
AT2G22290	AT3G27170	PPI
AT2G22290	AT3G47690	PPI
AT2G22290	AT3G47810	PPI
AT2G22290	AT3G58730	PPI
AT2G22290	AT3G61710	PPI
AT2G22290	AT4G02620	PPI
AT2G22290	AT4G04910	PPI
AT2G22290	AT4G16700	PPI
AT2G22290	AT4G19640	PPI
AT2G22290	AT4G26550	PPI
AT2G22290	AT4G27690	PPI
AT2G22290	AT4G34450	PPI
AT2G22290	AT4G35890	PPI
AT2G22290	AT5G06140	PPI
AT2G22290	AT5G13240	PPI
AT2G22290	AT5G16630	PPI
AT2G22290	AT5G16850	PPI
AT2G22290	AT5G27970	PPI
AT2G22290	AT5G45140	PPI
AT2G22290	AT5G52640	PPI
AT2G22290	AT5G53770	PPI
AT2G22290	AT5G58060	PPI
AT2G22310	AT1G48160	PPI
AT2G22310	AT3G05090	PPI
AT2G22400	AT1G15870	PPI
AT2G22400	AT4G16830	PPI
AT2G22400	AT4G25630	PPI
AT2G22400	AT5G02530	PPI
AT2G22425	AT1G01100	PPI
AT2G22425	AT1G04480	PPI
AT2G22425	AT1G05500	PPI
AT2G22425	AT1G06080	PPI
AT2G22425	AT1G07420	PPI
AT2G22425	AT1G07790	PPI
AT2G22425	AT1G08880	PPI
AT2G22425	AT1G13580	PPI
AT2G22425	AT1G14290	PPI
AT2G22425	AT1G14320	PPI
AT2G22425	AT1G15250	PPI
AT2G22425	AT1G16570	PPI
AT2G22425	AT1G22240	PPI
AT2G22425	AT1G24470	PPI
AT2G22425	AT1G25260	PPI
AT2G22425	AT1G29330	PPI
AT2G22425	AT1G43900	PPI
AT2G22425	AT1G57550	PPI
AT2G22425	AT1G58030	PPI
AT2G22425	AT1G73430	PPI
AT2G22425	AT2G18770	PPI
AT2G22425	AT2G22730	PPI
AT2G22425	AT2G34980	PPI
AT2G22425	AT2G37600	PPI
AT2G22425	AT2G39630	PPI
AT2G22425	AT3G05230	PPI
AT2G22425	AT3G06460	PPI
AT2G22425	AT3G28710	PPI
AT2G22425	AT3G55360	PPI
AT2G22425	AT4G01320	PPI
AT2G22425	AT4G12600	PPI
AT2G22425	AT4G16830	PPI
AT2G22425	AT5G13710	PPI
AT2G22425	AT5G15200	PPI
AT2G22425	AT5G46840	PPI
AT2G22450	AT1G02690	PPI
AT2G22480	AT1G07660	PPI
AT2G22480	AT1G09640	PPI
AT2G22480	AT1G54210	PPI
AT2G22480	AT1G65040	PPI
AT2G22480	AT1G66410	PPI
AT2G22480	AT1G72370	PPI
AT2G22480	AT2G45300	PPI
AT2G22480	AT3G12050	PPI
AT2G22480	AT3G13970	PPI
AT2G22480	AT3G16650	PPI
AT2G22480	AT3G21700	PPI
AT2G22480	AT3G42830	PPI
AT2G22480	AT4G15900	PPI
AT2G22480	AT5G13520	PPI
AT2G22480	AT5G20570	PPI
AT2G22480	AT5G54840	PPI
AT2G22540	AT1G79000	PPI
AT2G22610	AT3G27530	PPI
AT2G22690	AT4G27740	PPI
AT2G22730	AT1G24470	PPI
AT2G22730	AT2G22425	PPI
AT2G22730	AT2G34980	PPI
AT2G23070	AT1G02680	PPI
AT2G23070	AT1G03930	PPI
AT2G23070	AT1G06230	PPI
AT2G23070	AT1G07990	PPI
AT2G23070	AT1G08880	PPI
AT2G23070	AT1G18830	PPI
AT2G23070	AT1G24190	PPI
AT2G23070	AT1G30825	PPI
AT2G23070	AT1G65440	PPI
AT2G23070	AT1G66740	PPI
AT2G23070	AT1G79730	PPI
AT2G23070	AT1G79940	PPI
AT2G23070	AT2G28360	PPI
AT2G23070	AT2G34210	PPI
AT2G23070	AT3G12340	PPI
AT2G23070	AT3G58490	PPI
AT2G23070	AT3G61150	PPI
AT2G23070	AT3G61650	PPI
AT2G23070	AT3G63460	PPI
AT2G23070	AT4G10710	PPI
AT2G23070	AT4G11420	PPI
AT2G23070	AT5G13780	PPI
AT2G23070	AT5G57015	PPI
AT2G23080	AT1G02680	PPI
AT2G23080	AT1G02690	PPI
AT2G23080	AT1G06230	PPI
AT2G23080	AT1G06380	PPI
AT2G23080	AT1G07370	PPI
AT2G23080	AT1G07660	PPI
AT2G23080	AT1G07790	PPI
AT2G23080	AT1G08260	PPI
AT2G23080	AT1G08880	PPI
AT2G23080	AT1G09020	PPI
AT2G23080	AT1G09200	PPI
AT2G23080	AT1G10300	PPI
AT2G23080	AT1G10490	PPI
AT2G23080	AT1G12920	PPI
AT2G23080	AT1G13060	PPI
AT2G23080	AT1G17880	PPI
AT2G23080	AT1G18830	PPI
AT2G23080	AT1G30825	PPI
AT2G23080	AT1G52360	PPI
AT2G23080	AT1G52380	PPI
AT2G23080	AT1G55150	PPI
AT2G23080	AT1G56110	PPI
AT2G23080	AT1G65990	PPI
AT2G23080	AT1G66500	PPI
AT2G23080	AT1G66740	PPI
AT2G23080	AT1G77050	PPI
AT2G23080	AT1G79150	PPI
AT2G23080	AT1G79730	PPI
AT2G23080	AT2G21440	PPI
AT2G23080	AT2G27750	PPI
AT2G23080	AT2G29400	PPI
AT2G23080	AT2G34210	PPI
AT2G23080	AT2G40360	PPI
AT2G23080	AT2G42710	PPI
AT2G23080	AT3G01160	PPI
AT2G23080	AT3G02040	PPI
AT2G23080	AT3G07050	PPI
AT2G23080	AT3G11964	PPI
AT2G23080	AT3G16810	PPI
AT2G23080	AT3G18600	PPI
AT2G23080	AT3G23890	PPI
AT2G23080	AT3G24080	PPI
AT2G23080	AT3G55620	PPI
AT2G23080	AT3G56990	PPI
AT2G23080	AT3G60240	PPI
AT2G23080	AT4G18900	PPI
AT2G23080	AT4G25740	PPI
AT2G23080	AT4G26600	PPI
AT2G23080	AT5G02530	PPI
AT2G23080	AT5G08565	PPI
AT2G23080	AT5G14050	PPI
AT2G23080	AT5G14520	PPI
AT2G23080	AT5G25780	PPI
AT2G23080	AT5G46840	PPI
AT2G23080	AT5G60640	PPI
AT2G23080	AT5G61770	PPI
AT2G23096	AT1G13950	PPI
AT2G23190	AT3G08580	PPI
AT2G23380	AT1G07370	PPI
AT2G23380	AT1G74150	PPI
AT2G23420	AT1G02080	PPI
AT2G23420	AT1G03000	PPI
AT2G23420	AT1G04730	PPI
AT2G23420	AT1G10930	PPI
AT2G23420	AT1G12520	PPI
AT2G23420	AT1G14230	PPI
AT2G23420	AT1G14400	PPI
AT2G23420	AT1G15920	PPI
AT2G23420	AT1G16300	PPI
AT2G23420	AT1G62180	PPI
AT2G23420	AT1G64600	PPI
AT2G23420	AT1G64750	PPI
AT2G23420	AT1G66740	PPI
AT2G23420	AT2G05710	PPI
AT2G23420	AT2G26350	PPI
AT2G23420	AT2G37550	PPI
AT2G23420	AT2G41670	PPI
AT2G23420	AT2G44150	PPI
AT2G23420	AT3G01310	PPI
AT2G23420	AT3G03490	PPI
AT2G23420	AT3G04460	PPI
AT2G23420	AT3G07670	PPI
AT2G23420	AT3G11270	PPI
AT2G23420	AT3G21300	PPI
AT2G23420	AT3G25660	PPI
AT2G23420	AT4G11920	PPI
AT2G23420	AT4G19006	PPI
AT2G23420	AT4G38130	PPI
AT2G23420	AT4G38495	PPI
AT2G23420	AT5G04430	PPI
AT2G23420	AT5G04920	PPI
AT2G23420	AT5G08565	PPI
AT2G23420	AT5G09260	PPI
AT2G23420	AT5G09900	PPI
AT2G23420	AT5G22750	PPI
AT2G23420	AT5G23540	PPI
AT2G23420	AT5G25760	PPI
AT2G23420	AT5G26180	PPI
AT2G23420	AT5G48630	PPI
AT2G23420	AT5G51540	PPI
AT2G23420	AT5G57450	PPI
AT2G23780	AT1G10130	PPI
AT2G23780	AT1G16390	PPI
AT2G23780	AT2G34480	PPI
AT2G23780	AT3G04840	PPI
AT2G23780	AT4G26750	PPI
AT2G23780	AT5G35530	PPI
AT2G23780	AT5G42990	PPI
AT2G23780	AT5G50870	PPI
AT2G23780	AT5G56150	PPI
AT2G23890	AT1G52300	PPI
AT2G23890	AT5G25754	PPI
AT2G23930	AT1G09760	PPI
AT2G23930	AT1G09770	PPI
AT2G23930	AT1G14640	PPI
AT2G23930	AT1G17070	PPI
AT2G23930	AT1G80070	PPI
AT2G23930	AT2G19560	PPI
AT2G23930	AT2G32600	PPI
AT2G23930	AT2G41500	PPI
AT2G23930	AT3G03340	PPI
AT2G23930	AT3G13210	PPI
AT2G23930	AT3G16650	PPI
AT2G23930	AT3G55200	PPI
AT2G23930	AT4G03430	PPI
AT2G23930	AT4G21660	PPI
AT2G23930	AT5G06160	PPI
AT2G23930	AT5G08290	PPI
AT2G23930	AT5G27720	PPI
AT2G23930	AT5G48870	PPI
AT2G23930	AT5G64270	PPI
AT2G23960	AT1G03330	PPI
AT2G24120	AT2G44660	PPI
AT2G24120	AT5G02410	PPI
AT2G24120	AT5G63840	PPI
AT2G24490	AT1G08840	PPI
AT2G24490	AT1G35160	PPI
AT2G24490	AT1G60740	PPI
AT2G24490	AT1G65990	PPI
AT2G24490	AT1G80710	PPI
AT2G24490	AT2G16940	PPI
AT2G24490	AT2G20420	PPI
AT2G24490	AT2G27960	PPI
AT2G24490	AT2G47620	PPI
AT2G24490	AT3G02820	PPI
AT2G24490	AT3G08530	PPI
AT2G24490	AT3G61150	PPI
AT2G24490	AT3G63000	PPI
AT2G24490	AT4G25630	PPI
AT2G24490	AT5G03730	PPI
AT2G24490	AT5G20850	PPI
AT2G24490	AT5G27740	PPI
AT2G24490	AT5G41880	PPI
AT2G24490	AT5G43710	PPI
AT2G24490	AT5G45190	PPI
AT2G24490	AT5G48630	PPI
AT2G24490	AT5G55130	PPI
AT2G24500	AT1G29965	PPI
AT2G24500	AT2G02860	PPI
AT2G24830	AT1G28060	PPI
AT2G24990	AT1G31660	PPI
AT2G24990	AT3G03920	PPI
AT2G24990	AT3G04840	PPI
AT2G25070	AT1G03930	PPI
AT2G25070	AT1G60490	PPI
AT2G25070	AT1G80380	PPI
AT2G25070	AT5G57015	PPI
AT2G25100	AT1G04730	PPI
AT2G25100	AT2G31970	PPI
AT2G25100	AT3G42660	PPI
AT2G25100	AT5G20850	PPI
AT2G25190	AT3G10070	PPI
AT2G25210	AT1G06380	PPI
AT2G25210	AT1G10350	PPI
AT2G25210	AT1G22760	PPI
AT2G25210	AT1G64550	PPI
AT2G25210	AT3G22860	PPI
AT2G25240	AT1G72340	PPI
AT2G25240	AT2G37760	PPI
AT2G25280	AT2G47610	PPI
AT2G25340	AT1G08190	PPI
AT2G25340	AT1G11890	PPI
AT2G25340	AT1G27770	PPI
AT2G25340	AT3G24350	PPI
AT2G25355	AT1G25420	PPI
AT2G25355	AT1G30580	PPI
AT2G25355	AT2G19710	PPI
AT2G25355	AT3G46210	PPI
AT2G25355	AT4G36390	PPI
AT2G25490	AT4G05320	PPI
AT2G25490	AT5G59140	PPI
AT2G25610	AT1G08750	PPI
AT2G25610	AT1G14400	PPI
AT2G25610	AT1G16570	PPI
AT2G25610	AT1G19910	PPI
AT2G25610	AT1G23800	PPI
AT2G25610	AT1G24470	PPI
AT2G25610	AT1G31470	PPI
AT2G25610	AT1G47240	PPI
AT2G25610	AT1G56450	PPI
AT2G25610	AT1G80410	PPI
AT2G25610	AT2G40420	PPI
AT2G25610	AT3G07680	PPI
AT2G25610	AT3G18430	PPI
AT2G25610	AT3G22630	PPI
AT2G25610	AT3G55360	PPI
AT2G25610	AT5G01230	PPI
AT2G25610	AT5G13780	PPI
AT2G25700	AT1G07770	PPI
AT2G25700	AT2G09990	PPI
AT2G25700	AT3G56340	PPI
AT2G25700	AT5G38640	PPI
AT2G25830	AT1G80070	PPI
AT2G25840	AT2G16980	PPI
AT2G25880	AT1G07270	PPI
AT2G25880	AT1G77720	PPI
AT2G25880	AT2G05850	PPI
